Bit_length,beta,gamma
43,0.6023047672203918,-0.7870874193061397
43,-0.41926228471663884,0.3963138438737
43,-0.606553838523149,0.7436181132605715
43,0.4542918415943199,-0.6069066441993423
43,-0.5921307958287159,0.7301379882036073
43,-0.4413318988356856,0.5378196866707927
43,-0.433761907165123,0.5723058034936088
43,-0.6004893128299161,0.7266207033218389
44,0.6190479599765184,-0.7955791948615162
44,-0.5075688489559491,0.5640427742738858
44,0.6967533016293416,-0.9607898785338531
44,-0.598328528650057,0.7106104076073774
44,0.6101746297358912,-0.7335363235956883
44,-0.4635020579101736,0.6285200053725717
44,0.614323465553713,-0.7681213859725434
44,0.5699961937218765,-0.791730942096959
44,0.5191004972515958,-0.6805609568346335
44,-0.39733468981404707,0.4635937721979209
45,-0.5215509808688564,0.6324321588591426
45,0.534891539337913,-0.7162146310530995
45,-0.4337222168243689,0.4138664467689314
45,0.5510761942915865,-0.7379731778568697
45,-0.4581869704321743,0.6797815453639935
45,-0.5782356772749966,0.686998128547984
45,-0.46899674953591347,0.6993058584684553
45,-0.4634973843521478,0.5258914172534492
45,-0.5098054853587056,0.6512918466827763
45,-0.40224142770964666,0.5112687429829801
46,-0.42727664776358065,0.5672411559909936
46,-0.5904847362485286,0.7070948548404312
46,0.46173629184604853,-0.6029047851139284
46,-0.5009095192584583,0.5992024719846425
46,-0.6043576507398787,0.7862926795241272
46,-0.40320107158655455,0.4565912685699757
46,-0.47192885177321675,0.6113646956024142
46,-0.3576917508657046,0.38592542667657614
46,-0.49740584015361433,0.6009738803213502
46,-0.5768804593425594,0.7267831342600842
47,-0.5848269113206462,0.8368283051431862
47,-0.5585483794815717,0.7117552721212794
47,-0.46009642893123504,0.6431473403342456
47,-0.417253981229431,0.4568803626291245
47,0.44806194496485263,-0.37687549777628526
47,-0.5807003150773777,0.6928113264182184
47,-0.46552119817166093,0.4189189770835061
47,-0.5527242122574848,0.7873866718349526
47,-0.6828629696241864,0.7811709827810609
47,-0.5879325615857254,0.6996460179302212
48,-0.5074902497733174,0.6038666893117269
48,-0.40497459810549996,0.5024708297340748
